id,addr_city,addr_country,addr_housenumber,addr_postcode,addr_street,opening_hours,amenity,url,name,name_de,leisure,tourism,long,lat,building,wikipedia,source,osm_id
547,,,,,,,,,TK Blau-Gold Steglitz e.V.,,sports_centre,,13.3446466,52.4415216,,,osm:way,143532045
548,Berlin,DE,123,13469,Zabel-Krüger-Damm,,,http://www.randori-pro.de/,Kampfsportschule Randori-Pro,,sports_centre,,13.3432309,52.6136253,yes,,osm:way,143756919
549,,,,,,,,,Lilli-Henoch-Sporthalle,,sports_centre,,13.3559282,52.4950150,yes,,osm:way,146253804
550,,,,,,,,,,,sports_centre,,13.3566296,52.4717862,,,osm:way,148002476
551,,,,,,,,,,,sports_centre,,13.4765553,52.5600807,yes,,osm:way,150689050
552,,,,,,,,,Sporthalle Bouché-Grundschule,,sports_centre,,13.4517858,52.4932651,civic,,osm:way,150809980
553,,,,,,,,http://www.teamsport-berlin.de,HSV TeamSport Berlin,,sports_centre,,13.5839078,52.4009997,,,osm:way,150914637
554,,,,,,,,,Sporthalle,,sports_centre,,13.5991930,52.5404556,yes,,osm:way,151083737
555,,,,,,,,,,,sports_centre,,13.3337521,52.4765830,yes,,osm:way,151090910
556,,,,,,,,,Sportplatz am Buntzelberg,,sports_centre,,13.5707882,52.4087974,,,osm:way,152177679
557,,,,,,,,,Sporthalle,,sports_centre,,13.5263903,52.4001132,yes,,osm:way,152892520
558,,,,,,,,,,,sports_centre,,13.4336996,52.4871923,civic,,osm:way,153760069
559,Berlin,DE,57,12203,Gardeschützenweg,,,,fourty fit healthclub,,sports_centre,,13.3083434,52.4470269,yes,,osm:way,155466370
560,,,,,,,,,,,sports_centre,,13.4604784,52.5472944,school,,osm:way,156138101
561,,,,,,,,,,,sports_centre,,13.5254793,52.5655786,yes,,osm:way,156265920
562,,,,,,,,,Sportforum Hohenschönhausen,,sports_centre,,13.4779736,52.5426378,,,osm:way,156581602
563,Berlin,DE,125,12359,Johannisthaler Chaussee,,,,Sportplatz Johannisthaler Chaussee,,sports_centre,,13.4768874,52.4400440,,,osm:way,156817086
564,,,,,,,,,Sporthalle,,sports_centre,,13.4768150,52.5276094,yes,,osm:way,156849948
565,,,,,,,,,,,sports_centre,,13.3174412,52.4123129,yes,,osm:way,157654724
566,,,,,,,,,,,sports_centre,,13.3525570,52.4378087,yes,,osm:way,157655000
567,,,,,,"Tu,Fr 15:30-18:00",,,Sport- und Ruderhalle,,sports_centre,,13.3614033,52.5297326,civic,,osm:way,157666887
568,,,,,,,,,,,sports_centre,,13.3307590,52.4500493,yes,,osm:way,158311698
569,,,,,,,,,,,sports_centre,,13.4723211,52.5233118,yes,,osm:way,158419805
570,,,,,,,,,,,sports_centre,,13.4758085,52.5240135,yes,,osm:way,158419806
571,,,,,,,,,,,sports_centre,,13.3998827,52.4481026,yes,,osm:way,158532315
572,Berlin,DE,4-5,12557,Gutenbergstraße,,,www.sv-energie-berlin.de,SV Energie Berlin (Abteilung Rudern),,sports_centre,,13.5702239,52.4455635,yes,de:SV Energie Berlin (Abteilung Rudern),osm:way,159946412
573,,,,,,,,,Turnhalle,,sports_centre,,13.4232383,52.6085749,public,,osm:way,160464950
574,Berlin,DE,,,,,,,,,sports_centre,,13.3205957,52.5105036,yes,,osm:way,160975139
575,,,,,,,,,,,sports_centre,,13.5657254,52.4396199,yes,,osm:way,163217032
576,,,,,,,,,,,sports_centre,,13.5890840,52.4380154,school,,osm:way,163402710
577,,,60,,Brixener Straße,,,,,,sports_centre,,13.4076848,52.5620788,yes,,osm:way,163474529
578,,,,,,,,,Turnhalle der Bruno-Bettelheim-Grundschule,,sports_centre,,13.5625960,52.5589593,school,,osm:way,163507852
579,,,,,,,,,Seaside,,sports_centre,,13.2578183,52.4854905,yes,,osm:way,172445798
580,,,,,,,,,Quartierssporthalle,,sports_centre,,13.4351563,52.4889822,yes,,osm:way,173771002
581,,,,,,,,,Turnhalle,,sports_centre,,13.5958479,52.5255449,yes,,osm:way,177105405
582,,,,,,,,,Strömungskanal,,sports_centre,,13.4735429,52.5411361,yes,,osm:way,177189368
583,,,,,,,,,,,sports_centre,,13.4745424,52.5445895,yes,,osm:way,177201410
584,,,,,,,,,,,sports_centre,,13.4747285,52.5447434,yes,,osm:way,177201411
585,,,,,,,,,Filterhalle,,sports_centre,,13.4735227,52.5415717,yes,,osm:way,177368663
586,Berlin,DE,53,13053,Weißenseer Weg,,,,Große Sporthalle,,sports_centre,,13.4724438,52.5389912,yes,,osm:way,177368665
587,,,,,,,,,Sporthalle,,sports_centre,,13.6241724,52.5331507,yes,,osm:way,177431609
588,,,,,,,,,,,sports_centre,,13.4053339,52.4337967,yes,,osm:way,178211226
589,,,,,,,,,SV Blau-Weiß Berlin,,sports_centre,,13.3774055,52.4494816,,,osm:way,178228754
590,,,,,,,,,,,sports_centre,,13.3904065,52.5381746,yes,,osm:way,178630483
591,,,,,,,,,,,sports_centre,,13.3907459,52.5383228,residential,,osm:way,178630484
592,,,,,,,,,,,sports_centre,,13.3904840,52.5380826,yes,,osm:way,178630485
593,Berlin,DE,1,13465,Staehleweg,,,,Werner-Friese-Turnhalle,,sports_centre,,13.2852749,52.6547594,yes,,osm:way,179158151
594,,,,,,,,,,,sports_centre,,13.4733820,52.5411005,yes,,osm:way,180016888
595,Berlin,DE,2,12459,Nixenstraße,,,www.scbk.de,Sportclub Berlin-Köpenick e.V.,,sports_centre,,13.5487606,52.4562064,yes,,osm:way,180315069
596,,,,,,,,,,,sports_centre,,13.4019817,52.4892931,civic,,osm:way,181445058
597,,,,,,,,,,,sports_centre,,13.5797175,52.5660565,,,osm:way,183835193
598,Berlin,DE,1H,10557,Seydlitzstraße,Mo-Su 10:00-23:00,,http://kletterzentrum.dav-berlin.de/,DAV Kletterzentrum Berlin,,sports_centre,,13.3625430,52.5285699,yes,,osm:way,184551712
599,,,,,,,,,,,sports_centre,,13.3905078,52.5382061,yes,,osm:way,185776864
600,Berlin,DE,70,12559,Müggelschlößchenweg,,,www.sgam-friedrichshagen.de,Seglergemeinschaft am Müggelsee,,sports_centre,,13.6236633,52.4428360,,de:Seglergemeinschaft am Müggelsee,osm:way,185867074
601,Berlin,DE,10,12679,Stolzenhagener Straße,,,,,,sports_centre,,13.5518482,52.5485910,school,,osm:way,191362674
602,Berlin,DE,12,14129,Tewsstraße,,,,,,sports_centre,,13.2153339,52.4314538,yes,,osm:way,194592398
603,,,,,,,,,,,sports_centre,,13.4388825,52.4549844,school,,osm:way,195286425
604,,,,,,,,,Friedrich-Ebert-Sportanlage,,sports_centre,,13.3727186,52.4644569,,,osm:way,196471110
605,,,,,,,,http://www.psb-24.de/,Sportanlage Pro Sport Berlin 24,,sports_centre,,13.1824924,52.4792891,yes,,osm:way,197358484
606,,,,,,,,,,,sports_centre,,13.3046458,52.4673355,,,osm:way,200800310
607,,,,,,,,,"Sportplatz '"Arvid Harnack'"",,sports_centre,,13.4855855,52.5087691,,,osm:way,202112401
608,,,,,,"Tu 18:00+, Su 10:00+",,,Märkischer Wassersport,,sports_centre,,13.2368425,52.5523857,yes,,osm:way,203227490
609,,,,,,,,,,,sports_centre,,13.4834570,52.5228369,yes,,osm:way,204914535
610,Berlin,DE,112-124,12555,Seelenbinderstraße,,,,Cöpenicker Bowling Center,,sports_centre,,13.5912666,52.4547672,civic,,osm:way,206798691
611,,,,,,,,,,,sports_centre,,13.3438123,52.4983012,,,osm:way,210638304
612,Berlin,DE,46A,14109,Am Großen Wannsee,,,,"Rowing Club '"Welle-Poseidon'"",,sports_centre,,13.1656471,52.4298952,terrace,,osm:way,213183762
613,,,,,,,,,Turnhalle,,sports_centre,,13.3822364,52.4817114,school,,osm:way,215539332
614,,,,,,,,,Reitverein AdW Oberspree,,sports_centre,,13.5566733,52.4516084,,,osm:way,220712294
615,Berlin,DE,34,12099,Götzstraße,,,,,,sports_centre,,13.3928013,52.4639576,yes,,osm:way,221123904
616,,,,,,,,,,,sports_centre,,13.3926857,52.4612995,yes,,osm:way,221129581
617,,,,,,,,,,,sports_centre,,13.6157201,52.5109503,school,,osm:way,221497939
618,Berlin,DE,85,12249,Trachenbergring,Mo-Fr 14:00-24:00; Sa-Su 10:00-22:00,,http://southbeachberlin.de/,South Beach Berlin,,sports_centre,,13.3702689,52.4274813,commercial,,osm:way,221970754
619,,,,,,,,,,,sports_centre,,13.5625093,52.5700668,civic,,osm:way,224074532
620,Berlin,DE,95,12107,Ankogelweg,,,,Ankogelbad,,sports_centre,,13.4016982,52.4201146,yes,,osm:way,224397394
621,,DE,22a,13507,Eisenhammerweg,,,http://www.kanuverbandberlin.de/,Landes-Kanu-Verband Berlin e.V.,,sports_centre,,13.2767687,52.5844792,,,osm:way,224712320
622,,,,,,,,,,,sports_centre,,13.3217601,52.5041947,parking,,osm:way,226408460
623,,,,,,,,http://pichelsberger-rg.blogspot.dk/,Pichelsberger Rudergesellschaft 1914,,sports_centre,,13.2098353,52.5238966,yes,,osm:way,228214987
624,,,,,,,,,,,sports_centre,,13.3035801,52.4344807,yes,,osm:way,228627483
625,,,,,,,,,Turnhalle,,sports_centre,,13.4058749,52.4195455,yes,,osm:way,228886406
626,,,,,,,,,Turnhalle,,sports_centre,,13.4060820,52.4192664,yes,,osm:way,228886410
627,,,,,,,,http://www.dav-berlin.de/index.php/teufelsberg,DAV Kletterturm Teufelsberg,,sports_centre,,13.2450210,52.4996826,,,osm:way,229807617
628,,,,,,,,,Theresienturnhalle,,sports_centre,,13.4458884,52.5516403,school,,osm:way,234191552
629,,,,,,,,,,,sports_centre,,13.1677150,52.5439843,,,osm:way,236677395
630,Berlin,DE,166,10961,Urbanstraße,,,,,,sports_centre,,13.4080802,52.4934043,yes,,osm:way,238421953
631,,,,,,,,,Hans-Rosenthal-Sportanlage am Kühler Weg,,sports_centre,,13.2587761,52.4962880,,,osm:way,239191250
632,,,,,,,,,Julius-Hirsch-Sportanlage,,sports_centre,,13.2552032,52.4979125,,,osm:way,239191253
633,,,,,,,,,Wally-Wittmann-Sportanlage,,sports_centre,,13.2622084,52.4990488,,,osm:way,239191260
634,,,,,,,,,,,sports_centre,,13.4580001,52.5512972,yes,,osm:way,244270840
635,,,,,,,,,,,sports_centre,,13.5815320,52.5200101,commercial,,osm:way,244295086
636,,,,,,,,,Paddel-Club Wiking e.V.,,sports_centre,,13.1815355,52.4897885,house,,osm:way,244668723
637,,,,,,,,http://www.rv-empor.de/,Ruderverein Empor e.V. Berlin,,sports_centre,,13.5952227,52.4112842,yes,,osm:way,248709683
638,Berlin,DE,62,13187,Mühlenstraße,Mo-Su 11:00-23:00,,www.bertablock.de,Berta Block,,sports_centre,,13.4101370,52.5637844,yes,,osm:way,249195373
639,,,,,,,,,Sportplatz Thurgauer Straße,,sports_centre,,13.3551521,52.5702955,,,osm:way,250168003
640,,,,,,,,,Sporthalle,,sports_centre,,13.3141381,52.4612082,yes,,osm:way,252811247
641,,,,,,,,http://www.rudowerschuetzen.de,Rudower Schützen,,sports_centre,,13.4912537,52.4281253,yes,,osm:way,257728125
642,,,,,,,,,Friedrich-Ludwig-Jahn-Sportpark,,sports_centre,,13.4070344,52.5437599,,de:Friedrich-Ludwig-Jahn-Sportpark,osm:way,258241195
643,,,,,,,,,,,sports_centre,,13.3554916,52.4755320,,,osm:way,259229256
644,,,,,,,,,,,sports_centre,,13.4812418,52.4224919,civic,,osm:way,260428709
645,Berlin,DE,75,13595,Scharfe Lanke,,,http://www.dresdenia.de/,Dresdenia Berlin,,sports_centre,,13.1880948,52.5059496,yes,,osm:way,261839007
646,,,,,,,school,,Turnhalle,,sports_centre,,13.2276643,52.5776071,yes,,osm:way,263937058
647,Berlin,DE,71,14055,Waldschulallee,,,,TU-Sportzentrum Waldschulallee,,sports_centre,,13.2601079,52.5007440,,,osm:way,266787793
648,,,,,,,,,,,sports_centre,,13.2557703,52.5014555,,,osm:way,266805194
649,,,,,,,,,,,sports_centre,,13.6681862,52.4150308,civic,,osm:way,271964824
650,,,,,,,,,,,sports_centre,,13.3342745,52.5519815,,,osm:way,273699786
651,,,,,,,,,Sportplatz Hirschgartendreieck,,sports_centre,,13.6106720,52.4523794,,,osm:way,274094377
652,,,,,,,,,,,sports_centre,,13.3346879,52.4524251,yes,,osm:way,274223683
653,,,1,,,,,,,,sports_centre,,13.4517937,52.4790740,commercial,,osm:way,274922509
654,Berlin,DE,6,10589,Brahestraße,,,,Sporthalle Brahestraße,,sports_centre,,13.3025156,52.5272530,public,,osm:way,274995654
655,Berlin,DE,52,13409,Kühnemannstraße,,,,Werner-Kluge-Sportplatz,,sports_centre,,13.3862456,52.5667135,,,osm:way,276471473
656,Berlin,DE,82,13359,Koloniestraße,,,,Sportanlage Gustav Böß,,sports_centre,,13.3829654,52.5656352,,,osm:way,276982487
657,,,,,,,,,,,sports_centre,,13.5959689,52.4268403,,,osm:way,278372349
658,,,,,,,,,Sporthalle,,sports_centre,,13.3556423,52.4057535,yes,,osm:way,279533067
659,,,,,,,,,,,sports_centre,,13.1290866,52.4722220,yes,,osm:way,281981982
660,,,,,,,,,,,sports_centre,,13.1322825,52.4727888,yes,,osm:way,281982055
661,,,,,,,,,,,sports_centre,,13.3533793,52.6202161,yes,,osm:way,282191492
662,,,,,,,,,,,sports_centre,,13.3197580,52.6152532,yes,,osm:way,282209148
663,,,,,,,,,Kletterturm Kirchbachspitze,,sports_centre,,13.3647129,52.4956624,tower,,osm:way,283098142
664,,,,,,,,http://www.kinderreitschule-berlin.de/,"Kinder- und Jugend-, Reit- und Fahrverein Zehlendorf e.V.",,sports_centre,,13.2420476,52.4261252,,,osm:way,283882912
665,Berlin,DE,6,13595,Mahnkopfweg,,,http://www.srcf.de/,"Spandauer Ruder-Club '"Friesen'"",,sports_centre,,13.2020625,52.5128166,yes,,osm:way,286121971
666,Berlin,DE,40,13595,Siemenswerderweg,,,http://www.maerkischerrv.de/,Märkischer Ruderverein,,sports_centre,,13.2035147,52.5080930,yes,,osm:way,286330696
667,,,,,,,,http://www.argberlin.org/,Akademische Rudergesellschaft zu Berlin,,sports_centre,,13.2030807,52.5099116,yes,,osm:way,286330713
668,Berlin,,9-11,14089,Pfirsichweg,,,http://www.rv-collegia.de/,Ruderverein Collegia 1895,,sports_centre,,13.1817598,52.4904482,yes,,osm:way,286663973
669,,,,,,,,,Marienfelder Grundschule,,sports_centre,,13.3547699,52.4099299,school,,osm:way,287208000
670,Berlin,DE,20-26,13357,Böttgerstraße,"Mo,We,Fr 12:00-24:00;Tu,Th 10:00-24:00;Sa,Su,PH 10:00-23:00",,http://magicmountain.de/,Magic Mountain,,sports_centre,,13.3822835,52.5486062,,,osm:way,288222186
671,,,,,,,,,,,sports_centre,,13.4346729,52.6041029,school,,osm:way,288277802
672,Berlin,DE,123,13086,Langhansstraße,Mo-Fr 09:00-22:00; Sa 09:00-17:00,,http://xxxl-dieschmiede.com/,XXXL Die Schmiede,,sports_centre,,13.4435886,52.5506798,commercial,,osm:way,288280972
673,,,,,,,,,,,sports_centre,,13.4456532,52.5417517,yes,,osm:way,289213470
674,,,,,,,,,,,sports_centre,,13.4373115,52.5463252,,,osm:way,289275749
675,,,,,,,,,,,sports_centre,,13.4139258,52.5464088,yes,,osm:way,289490675
676,,,,,,,,,,,sports_centre,,13.2718967,52.6370437,school,,osm:way,290098145
677,Berlin,DE,17,12527,Sportpromenade,,,www.Riho-Verein.de,Richtershorner Ruderverein e.V.,,sports_centre,,13.6255222,52.4007700,yes,,osm:way,290255111
678,,,,,,,,,Turnhalle,,sports_centre,,13.3176289,52.6087535,yes,,osm:way,290779244
679,,,,,,,,,Turnhalle,,sports_centre,,13.3662255,52.5759613,yes,,osm:way,291847405
680,,,,,,,,,,,sports_centre,,13.3911119,52.5884941,yes,,osm:way,292286499
681,,,,,,,,,Turnhalle,,sports_centre,,13.4130646,52.5900460,yes,,osm:way,292799074
682,,,,,,,,,,,sports_centre,,13.4306671,52.6004529,school,,osm:way,292826560
683,,,,,,,,,Husemann Sportplatz,,sports_centre,,13.3937993,52.5673867,,,osm:way,294440725
684,,,,,,,,,Reithalle,,sports_centre,,13.3974886,52.6193918,yes,,osm:way,294648298
685,,,,,,,,http://www.rwh90.de/,FV Rot-Weiß 90 Hellersdorf,,sports_centre,,13.5792808,52.5210724,,,osm:way,295817181
686,,,,,,,,http://www.b-r-c-aegir.de/,Berliner Ruderclub Ägir,,sports_centre,,13.6167157,52.4457507,yes,,osm:way,297527274
687,,,,,,,,http://www.f-r-v.de/,Friedrichshagener Ruder Verein,,sports_centre,,13.6145587,52.4464165,yes,,osm:way,297527290
688,,,,,,24/7,,,Sochos Sportanlage,,sports_centre,,13.3362797,52.4566964,,,osm:way,298751343
689,,,,,,,,,,,sports_centre,,13.3613764,52.5444623,yes,,osm:way,305486554
690,,,,,,,,,Sportkomplex Rennbahn,,sports_centre,,13.4563537,52.5642884,,,osm:way,306663563
691,,,,,,,,,,,sports_centre,,13.3592500,52.5407151,,,osm:way,307284992
692,,,,,,,,,Sportplatz Kreuznacher Str.,,sports_centre,,13.3145268,52.4662780,,,osm:way,307359159
693,Berlin,DE,420,12557,Wendenschloßstraße,We 16:00+;Th 09:00+,,http://pro-sport-berlin24.de/sportarten/rudern/,Sportanlage Pro Sport,,sports_centre,,13.5878308,52.4193671,yes,,osm:way,307434439
694,,,,,,,,http://www.spreeruderclub.de/,Spree-Ruder-Club Köpenick,,sports_centre,,13.5871807,52.4209384,yes,,osm:way,307434475
695,,,,,,,,,Turnhalle,,sports_centre,,13.3444679,52.4690796,school,,osm:way,310474405
696,,,,,,,,,,,sports_centre,,13.3439946,52.5523116,,,osm:way,312083418
697,,,,,,,,,Sporthalle,,sports_centre,,13.3422715,52.5503422,yes,,osm:way,312083421
698,,,,,,,,,Berliner Kanubären,,sports_centre,,13.6070861,52.4468548,civic,,osm:way,316383842
699,,,,,,,,,Wassersportverein Neu-Ahlbeck,,sports_centre,,13.6064861,52.4471429,yes,,osm:way,316384014
700,Berlin,DE,99,10245,Revaler Straße,Mo-Su 10:00-23:00,,http://www.derkegel.de/,Der Kegel,,sports_centre,,13.4544251,52.5072180,,,osm:way,317216617
701,,,,,,,,http://www.rctg.de/,Ruderclub Turbine Grünau (Akademischer Ruderverein),,sports_centre,,13.5921947,52.4111942,yes,,osm:way,317228993
702,Berlin,,6,13599,Bootshausweg,,,http://www.br-phoenix.de/,B.R. Phönix,,sports_centre,,13.2369076,52.5525537,yes,,osm:way,317241294
703,,,,,,,,,,,sports_centre,,13.4324158,52.4754877,school,,osm:way,317329671
704,,,,,,,,,Sporthalle,,sports_centre,,13.4326897,52.5003485,yes,,osm:way,317538635
705,Berlin,DE,43,10829,Naumannstraße,,,http://www.beach61.de/,East61,,sports_centre,,13.3640470,52.4818391,yes,,osm:way,319594606
706,,,,,,,,https://www.berlinerbaeder.de/baeder/sommerbad-wuhlheide/,Freibad Wuhlheide,,sports_centre,,13.5195117,52.4704557,,,osm:way,320863376
707,,,,,,,,http://www.tennisclub-tiergarten.de,Tennis-Club Schwarz-Weiss Tiergarten e.V.,,sports_centre,,13.3563507,52.5314532,,,osm:way,323562904
708,,,,,,,,,TC Orange-Weiß Friedrichshagen,,sports_centre,,13.6221249,52.4593220,,,osm:way,328395745
709,Berlin,DE,88-90,12555,Salvador-Allende-Straße,,,,Blau-Gelb Köpenick e.V.,,sports_centre,,13.5939243,52.4511706,,,osm:way,329190063
710,,,,,,,,,Schwimmhalle im FEZ-Berlin,,sports_centre,,13.5480230,52.4616513,,,osm:way,329510326
711,,,,,,,,,,,sports_centre,,13.3944251,52.5788067,,,osm:way,331807080
712,,,,,,,,,,,sports_centre,,13.4390995,52.4623916,school,,osm:way,335683963
713,,,,,,,,,,,sports_centre,,13.4381201,52.4590029,,,osm:way,335689377
714,,,,,,,,,Sporthalle,,sports_centre,,13.3647178,52.4844145,,,osm:way,338316882
715,,,,,,,,,,,sports_centre,,13.3750283,52.4778136,school,,osm:way,338421007
716,,,,,,,,,,,sports_centre,,13.4738803,52.4672127,school,,osm:way,338805543
717,,,,,,,,,,,sports_centre,,13.4845642,52.4681866,school,,osm:way,338805718
718,,,,,,,,,Turnhalle,,sports_centre,,13.4164038,52.4938188,,,osm:way,342996409
719,,,,,,,,,Tennisclub Blau-Weiss Britz,,sports_centre,,13.4543653,52.4503140,,,osm:way,350664109
720,,,,,,,,,TSV Rudow 1888 e.V.,,sports_centre,,13.4855351,52.4253161,,,osm:way,350897905
721,,,,,,,,,,,sports_centre,,13.6178003,52.4506265,,,osm:way,353607725
722,Berlin,DE,186-216,12437,Köpenicker Landstraße,,,,Sportplatz „Willi Sänger“,,sports_centre,,13.4865746,52.4710046,,,osm:way,354115625
723,,,,,,,,,Sportplatz im Park Wuhlheide,,sports_centre,,13.5411540,52.4599417,,,osm:way,354195622
724,Berlin,,4,12489,Wilhelm-Ostwald-Straße,,,http://www.btc-wista.de,Berliner Tennis Club Wista e.V.,,sports_centre,,13.5416798,52.4276616,,,osm:way,356766705
725,,,,,,,,,,,sports_centre,,13.3628594,52.4934477,,,osm:way,358297202
726,,,,,,,,,,,sports_centre,,13.3628823,52.4933123,,,osm:way,358297209
727,,,,,,,,,Sporthalle,,sports_centre,,13.5633122,52.5528032,yes,,osm:way,358712947
728,,,,,,,,,,,sports_centre,,13.3217090,52.5100485,school,,osm:way,359200018
729,Berlin,DE,58/62,13435,Finsterwalder Straße,,,,Stadion Finsterwalder Straße,,sports_centre,,13.3465092,52.6009380,,,osm:way,363799583
730,,,,,,,,,Turnhalle,,sports_centre,,13.3436221,52.6005155,school,,osm:way,363799590
731,,,,,,,,http://tsvberlinwittenau.sport-id.de/,TSV Berlin-Wittenau 1896 e.V.,,sports_centre,,13.3471717,52.5992186,,,osm:way,363802273
732,Berlin,DE,36,12277,Richard-Tauber-Damm,Mo-Su 10:00-24:00,,https://www.hallenfussball.de/,Soccerworld Berlin,,sports_centre,,13.3919272,52.4155172,commercial,,osm:way,364396586
733,,,,,,,,http://www.boule-devant-berlin.de/,La Place,,sports_centre,,13.2977384,52.5137794,,,osm:way,364571083
734,,,,,,,,,degewo-Stadion,,sports_centre,,13.4722431,52.4285531,,,osm:way,364729876
735,Berlin,DE,13,13439,Königshorster Straße,,,http://www.msvnormannia08.com,MSV Normannia 08 e.V.,,sports_centre,,13.3491233,52.5988899,,,osm:way,366146632
736,,,,,,,,,Tennisplätze Bettina-von-Arnim e.V.,,sports_centre,,13.3506753,52.5997948,,,osm:way,366146633
737,,,,,,,,,,,sports_centre,,13.3651092,52.4988486,school,,osm:way,367277621
738,,,,,,,,,,,sports_centre,,13.3652247,52.4987376,school,,osm:way,367277626
739,,,,,,,,,Sportplatz Heckerdamm,,sports_centre,,13.3060865,52.5401526,,,osm:way,368691167
740,,,,,,,,,,,sports_centre,,13.4354313,52.4677004,yes,,osm:way,368877115
741,,,,,,,,,Sporthalle im FEZ-Berlin,,sports_centre,,13.5481640,52.4619549,,,osm:way,371901314
742,,,,,,,,,,,sports_centre,,13.4698820,52.4205990,,,osm:way,372758197
743,Berlin,DE,80,13629,Jungfernheideweg,,,,Landesruderverband - Leistungszentrum,,sports_centre,,13.2718139,52.5480474,,,osm:way,372770749
744,Berlin,DE,,10245,Alt-Stralau,,,http://www.victoria-friedrichshain.com/,BSV Victoria Friedrichshain e.V,,sports_centre,,13.4750429,52.4937511,,,osm:way,372807737
745,,,,,,,,,,,sports_centre,,13.5182530,52.4973662,,,osm:way,374856026
746,,,,,,,,,Stadion Wuhletal,,sports_centre,,13.5784383,52.5194259,,,osm:way,374983379
747,,,,,,,,,,,sports_centre,,13.2669556,52.4548346,,,osm:way,375009933
748,,,,,,,,,,,sports_centre,,13.3392136,52.5198392,school,,osm:way,375092949
749,,,,,,,,,,,sports_centre,,13.3399097,52.5207424,school,,osm:way,375092950
750,Berlin,DE,8,12527,Alt-Schmöckwitz,,,,Wassersportzentrum (WSZ) der HU,,sports_centre,,13.6490203,52.3738266,,,osm:way,375693302
751,,,,,,,,,,,sports_centre,,13.3360037,52.5329024,school,,osm:way,375863681
752,,,,,,,,,,,sports_centre,,13.4752447,52.4670159,,,osm:way,378953002
753,,,,,,,,,Preußen-Sportanlage,,sports_centre,,13.3556744,52.4326228,,,osm:way,379941590
754,,,,,,,,,,,sports_centre,,13.3986663,52.4912865,school,,osm:way,381646663
755,,,,,,,,,,,sports_centre,,13.3828358,52.4982898,school,,osm:way,381661458
756,,,,,,,,,,,sports_centre,,13.3519733,52.4882115,school,,osm:way,382654721
757,,,,,,,,,,,sports_centre,,13.5202252,52.4896223,school,,osm:way,385162392
758,,,,,,,,,,,sports_centre,,13.5541169,52.5515237,school,,osm:way,385207246
759,Berlin,DE,85,12249,Trachenbergring,,,http://www.diekletterhalle.de/,South Rock,,sports_centre,,13.3699430,52.4270883,commercial,,osm:way,388125381
760,,,,,,,,,,,sports_centre,,13.7040086,52.4334029,school,,osm:way,389218538
761,,,,,,,,,,,sports_centre,,13.3953787,52.5364773,school,,osm:way,389253296
762,,,,,,,,,,,sports_centre,,13.3927305,52.5387139,school,,osm:way,389253330
763,,,,,,,,,,,sports_centre,,13.3128438,52.4712716,school,,osm:way,391484566
764,,,,,,,,,,,sports_centre,,13.3157731,52.4350125,,,osm:way,395847554
765,,,,,,,,,Steglitzer Tennis- Klub 1913 e.V,,sports_centre,,13.3177532,52.4491881,,,osm:way,395848979
766,,,,,,,,,Ernst-Reuter-Sportfeld,,sports_centre,,13.2513740,52.4440249,,,osm:way,403497217
767,,,,,,,,,SV Lichtenberg 47 e.V.,,sports_centre,,13.4925141,52.5211536,,,osm:way,404062852
768,,,,,,,,,,,sports_centre,,13.4569384,52.4632909,,,osm:way,406600860
769,,,,,,,,,Leistikow-Sporthalle,,sports_centre,,13.2472702,52.4440308,yes,,osm:way,415341060
770,,,27,10407,Kniprodestraße,,,,,,sports_centre,,13.4471008,52.5349953,school,,osm:way,420876004
771,,,,,,,,,,,sports_centre,,13.4474690,52.5351831,school,,osm:way,420876005
772,,,,,,,,,,,sports_centre,,13.3759966,52.5458796,,,osm:way,421630789
773,,,,,,,,,Hanne-Sobek-Sportplatz,,sports_centre,,13.3697276,52.5576388,,,osm:way,426114521
774,,,,,,,,,Tennisanlage Köpenicker Landstraße,,sports_centre,,13.4848223,52.4715808,,,osm:way,428850077
775,Berlin,DE,26-31,13507,Treskowstraße,,,,Sporthallen,,sports_centre,,13.2823021,52.5888838,school,,osm:way,435776347
776,,,,,,,,,Sportanlage Buschkrugallee,,sports_centre,,13.4547669,52.4492420,,,osm:way,438238619
777,,,,,,,,,Sportplatz Wittenberger Straße,,sports_centre,,13.5682964,52.5629319,,,osm:way,438748296
778,,,,,,,,,Sportplatz Geraer Ring,,sports_centre,,13.5597493,52.5659623,,,osm:way,440445692
779,,,,,,,,,,,sports_centre,,13.5876124,52.4531770,,,osm:way,444311520
780,,,,,,,,,,,sports_centre,,13.6136492,52.5421073,,,osm:way,444761161
781,,,,,,,,,,,sports_centre,,13.4334367,52.4753755,,,osm:way,449121171
782,,,,,,,,,,,sports_centre,,13.4335343,52.4751073,,,osm:way,449121183
783,,,,,,,,,,,sports_centre,,13.4301016,52.4802299,yes,,osm:way,449126251
784,,,,,,,,,,,sports_centre,,13.4410234,52.4838479,school,,osm:way,451455530
785,,,,,,,,,,,sports_centre,,13.2923024,52.6226376,,,osm:way,451875531
786,,,,,,,,,Dr.-Hans-Hess-Stadion,,sports_centre,,13.4058390,52.4326943,,,osm:way,459221229
787,,,,,,,,,,,sports_centre,,13.5139019,52.5779507,,,osm:way,467781697
788,,,,,,,,,,,sports_centre,,13.4554488,52.5541075,,,osm:way,474617810
789,,,,,,,,,,,sports_centre,,13.5659050,52.5775706,,,osm:way,481614986
